title,pubDate,guid,link,description,Label,results
Just 100 days left to spend paper Â£20 and Â£50 notes,"Wed, 22 Jun 2022 23:09:27 GMT",https://www.bbc.co.uk/news/business-61895327,https://www.bbc.co.uk/news/business-61895327?at_medium=RSS&at_campaign=KARANGA,"It will soon be impossible to pay in shops with the notes, which are being replaced by plastic versions.",0,0
Rail strike: Law change would allow agency staff to cover industrial action,"Thu, 23 Jun 2022 02:19:06 GMT",https://www.bbc.co.uk/news/uk-61905103,https://www.bbc.co.uk/news/uk-61905103?at_medium=RSS&at_campaign=KARANGA,"Ministers say the plan, which needs Parliament's approval, would limit the impact of future strikes.",1,1
Rupert Murdoch and Jerry Hall reportedly to divorce,"Wed, 22 Jun 2022 21:56:21 GMT",https://www.bbc.co.uk/news/world-us-canada-61904095,https://www.bbc.co.uk/news/world-us-canada-61904095?at_medium=RSS&at_campaign=KARANGA,"After six years of marriage, the media tycoon and model will divorce, US media reports.",1,1
Maradona: Medical staff to be tried for football legend's death,"Thu, 23 Jun 2022 00:06:42 GMT",https://www.bbc.co.uk/news/world-latin-america-61904976,https://www.bbc.co.uk/news/world-latin-america-61904976?at_medium=RSS&at_campaign=KARANGA,"A judge orders a culpable homicide trial for eight people, including the footballer's family doctor.",0,0
EU leaders to back Ukraine as candidate at Brussels summit,"Wed, 22 Jun 2022 23:01:11 GMT",https://www.bbc.co.uk/news/world-europe-61891467,https://www.bbc.co.uk/news/world-europe-61891467?at_medium=RSS&at_campaign=KARANGA,"An EU summit will give the green light but Kyiv admits ""real integration"" will start after the war.",1,1
Johnson hints that new coal mine for Cumbria will get go-ahead,"Wed, 22 Jun 2022 20:48:09 GMT",https://www.bbc.co.uk/news/uk-politics-61904622,https://www.bbc.co.uk/news/uk-politics-61904622?at_medium=RSS&at_campaign=KARANGA,"The government faces a huge decision over what to do in Cumbria, amid employment and climate concerns.",0,0
Uvalde school shooting: Embattled police chief is put on leave,"Thu, 23 Jun 2022 01:18:04 GMT",https://www.bbc.co.uk/news/world-us-canada-61904096,https://www.bbc.co.uk/news/world-us-canada-61904096?at_medium=RSS&at_campaign=KARANGA,Pete Arredondo has been blamed for the botched response to the attack which saw 19 children killed.,1,1
National Gallery: Famous artworks go on loan for first time,"Thu, 23 Jun 2022 00:40:29 GMT",https://www.bbc.co.uk/news/entertainment-arts-61892643,https://www.bbc.co.uk/news/entertainment-arts-61892643?at_medium=RSS&at_campaign=KARANGA,"For its 200th anniversary, masterpieces by Constable and Monet will be exhibited across the UK.",1,1
"Twitter tests 'notes' feature with 2,500 word limit","Wed, 22 Jun 2022 22:57:51 GMT",https://www.bbc.co.uk/news/business-61904522,https://www.bbc.co.uk/news/business-61904522?at_medium=RSS&at_campaign=KARANGA,"The trial will allow some users to share ""notes"" beyond the normal 280-character limit for tweets.",1,1
Newspaper headlines: Polio alert and Sunak defends pension rise,"Wed, 22 Jun 2022 23:30:32 GMT",https://www.bbc.co.uk/news/blogs-the-papers-61904662,https://www.bbc.co.uk/news/blogs-the-papers-61904662?at_medium=RSS&at_campaign=KARANGA,The papers lead with the discovery of polio in the UK and the chancellor defending pension rises.,0,0
Ukraine war: High school students pose in prom dresses among ruins,"Wed, 22 Jun 2022 23:17:26 GMT",https://www.bbc.co.uk/news/world-europe-61874041,https://www.bbc.co.uk/news/world-europe-61874041?at_medium=RSS&at_campaign=KARANGA,Photographer Stanislav Senyk organised a photo shoot of students in the bombed city of Chernihiv.,1,1
The tiny mites that have sex on our faces have a problem,"Wed, 22 Jun 2022 15:26:39 GMT",https://www.bbc.co.uk/news/newsbeat-61894186,https://www.bbc.co.uk/news/newsbeat-61894186?at_medium=RSS&at_campaign=KARANGA,The 0.3mm long organisms live deep in the pores of our faces but may be about to go extinct.,1,1
Bulldozer crushes 100 seized vehicles in New York,"Wed, 22 Jun 2022 10:39:27 GMT",https://www.bbc.co.uk/news/world-us-canada-61893748,https://www.bbc.co.uk/news/world-us-canada-61893748?at_medium=RSS&at_campaign=KARANGA,It is illegal to ride dirt bikes and ATVs (all-terrain vehicles) on the US city's streets.,0,0
"Upskirt photos shared in Facebook groups, BBC finds","Wed, 22 Jun 2022 05:01:10 GMT",https://www.bbc.co.uk/news/technology-61868874,https://www.bbc.co.uk/news/technology-61868874?at_medium=RSS&at_campaign=KARANGA,"Meta says it has removed accounts and groups showing upskirting, after a BBC investigation.",1,1
Joe Lycett: PSNI received complaint after joke at Belfast show,"Wed, 22 Jun 2022 08:28:56 GMT",https://www.bbc.co.uk/news/uk-northern-ireland-61882056,https://www.bbc.co.uk/news/uk-northern-ireland-61882056?at_medium=RSS&at_campaign=KARANGA,Police in Northern Ireland received a complaint about a joke the stand-up made at a show this month.,1,1
The 100-year-old Edinburgh man still working three days a week,"Wed, 22 Jun 2022 05:28:33 GMT",https://www.bbc.co.uk/news/uk-scotland-61889775,https://www.bbc.co.uk/news/uk-scotland-61889775?at_medium=RSS&at_campaign=KARANGA,"David Flucker, who recently celebrated his 100th birthday, volunteers in an Edinburgh charity shop.",1,1
"'It takes two clicks to set up a business, so act on your idea' ","Tue, 21 Jun 2022 23:20:54 GMT",https://www.bbc.co.uk/news/business-61880859,https://www.bbc.co.uk/news/business-61880859?at_medium=RSS&at_campaign=KARANGA,"CEO Secrets: Tej Lalvani, boss of Vitabiotics and former Dragons' Den star, shares his advice.",0,0
Refugees previously despatched to Rwanda now in Europe,"Wed, 22 Jun 2022 23:17:47 GMT",https://www.bbc.co.uk/news/world-61882542,https://www.bbc.co.uk/news/world-61882542?at_medium=RSS&at_campaign=KARANGA,"As the UK presses on with its asylum deal, refugees sent from Israel to Rwanda describe their experiences.",1,1
Afghanistan earthquake: 'Every street you go you hear mourning',"Wed, 22 Jun 2022 16:31:34 GMT",https://www.bbc.co.uk/news/world-asia-61900222,https://www.bbc.co.uk/news/world-asia-61900222?at_medium=RSS&at_campaign=KARANGA,Witnesses describe desperate scenes after a powerful earthquake hits Afghanistan.,0,0
Ukraine war: No easy exit from besieged Lysychansk,"Wed, 22 Jun 2022 16:00:29 GMT",https://www.bbc.co.uk/news/world-europe-61895580,https://www.bbc.co.uk/news/world-europe-61895580?at_medium=RSS&at_campaign=KARANGA,Inhabitants of the war-torn city take their last chance to flee their homes as the Russians close in.,1,1
Vaccine Damage Payment Scheme: The battle for compensation,"Thu, 23 Jun 2022 00:22:45 GMT",https://www.bbc.co.uk/news/health-61898694,https://www.bbc.co.uk/news/health-61898694?at_medium=RSS&at_campaign=KARANGA,"More than 1,300 claims have been made but only about 20 sent for medical assessment.",0,0
"As audiences return to Glastonbury and other festivals, will they cope?","Wed, 22 Jun 2022 23:20:06 GMT",https://www.bbc.co.uk/news/entertainment-arts-61898397,https://www.bbc.co.uk/news/entertainment-arts-61898397?at_medium=RSS&at_campaign=KARANGA,"After two years of cancellations, music fans could experience a mixture of relief and anxiety.",1,1
Fears for US woman's life as abortion denied in Malta,"Wed, 22 Jun 2022 15:56:07 GMT",https://www.bbc.co.uk/news/world-61898437,https://www.bbc.co.uk/news/world-61898437?at_medium=RSS&at_campaign=KARANGA,Andrea's pregnancy is no longer viable but doctors cannot intervene unless she goes into labour or develops sepsis.,0,0
Emilia Clarke swaps Game of Thrones' dragons for Chekhov's The Seagull,"Wed, 22 Jun 2022 23:31:51 GMT",https://www.bbc.co.uk/news/entertainment-arts-61896580,https://www.bbc.co.uk/news/entertainment-arts-61896580?at_medium=RSS&at_campaign=KARANGA,Actress Emilia Clarke explains why she is petrified ahead of her West End stage debut.,0,0
How Aussie farmers are hoping to win over tequila fans,"Wed, 22 Jun 2022 23:13:47 GMT",https://www.bbc.co.uk/news/business-61783637,https://www.bbc.co.uk/news/business-61783637?at_medium=RSS&at_campaign=KARANGA,Two Australia farmers are aiming rival Mexican tequila and mezcal with a similar delicious spirit.,0,0
Kaliningrad row: 'Sanctions have brought my factory to a standstill',"Wed, 22 Jun 2022 17:40:58 GMT",https://www.bbc.co.uk/news/world-europe-61902322,https://www.bbc.co.uk/news/world-europe-61902322?at_medium=RSS&at_campaign=KARANGA,Sanctions leave Russia's exclave on the EU's borders struggling to trade.,0,0
The Glasgow vegan who teamed up with Kourtney Kardashian,"Wed, 22 Jun 2022 05:30:33 GMT",https://www.bbc.co.uk/news/uk-scotland-61880617,https://www.bbc.co.uk/news/uk-scotland-61880617?at_medium=RSS&at_campaign=KARANGA,"Four years after Ross Mackay set up his company in Glasgow, he is working with Kourtney Kardashian.",0,0
Ukraine war: 'My kids cried every night asking if we're going to die',"Wed, 22 Jun 2022 15:37:40 GMT",https://www.bbc.co.uk/news/uk-wales-61864374,https://www.bbc.co.uk/news/uk-wales-61864374?at_medium=RSS&at_campaign=KARANGA,Kateryna and her two sons are among 60 families in a camp set up for Ukrainian refugees fleeing war.,0,0
Romelu Lukaku: What went wrong for striker at Chelsea?,"Wed, 22 Jun 2022 08:59:42 GMT",https://www.bbc.co.uk/sport/football/61842030,https://www.bbc.co.uk/sport/football/61842030?at_medium=RSS&at_campaign=KARANGA,"Romelu Lukaku was supposed to elevate Chelsea to title contenders, but returns to Inter Milan just 10 months after his Â£97.5m arrival - so what went wrong for the striker at the Blues?",0,0
Is Dominic Raab's quest to reform human rights law almost over?,"Wed, 22 Jun 2022 08:08:47 GMT",https://www.bbc.co.uk/news/uk-politics-61886224,https://www.bbc.co.uk/news/uk-politics-61886224?at_medium=RSS&at_campaign=KARANGA,"The deputy PM says a British Bill of Rights will keep people safer, but it faces angry opposition.",1,1
LIV Golf: Rory McIlroy calls players who switch 'pretty duplicitous',"Wed, 22 Jun 2022 19:43:50 GMT",https://www.bbc.co.uk/sport/golf/61899722,https://www.bbc.co.uk/sport/golf/61899722?at_medium=RSS&at_campaign=KARANGA,"Rory McIlroy calls players who join LIV Golf ""pretty duplicitous"" as Brooks Koepka becomes the latest to move to the Saudi Arabian-backed tour.",0,0
England in Netherlands: Jason Roy's century leads England to victory in third ODI,"Wed, 22 Jun 2022 15:12:42 GMT",https://www.bbc.co.uk/sport/cricket/61894161,https://www.bbc.co.uk/sport/cricket/61894161?at_medium=RSS&at_campaign=KARANGA,Jason Roy hammers 101 off 86 balls and Jos Buttler blasts 86 off 64 to help England clinch a comfortable eight-wicket victory over the Netherlands.,1,1
Eastbourne: Serena Williams & Ons Jabeur reach doubles semi-finals,"Wed, 22 Jun 2022 20:09:46 GMT",https://www.bbc.co.uk/sport/tennis/61904090,https://www.bbc.co.uk/sport/tennis/61904090?at_medium=RSS&at_campaign=KARANGA,Serena Williams' comeback continues as she and Ons Jabeur reach the Eastbourne doubles semi-finals.,0,0
European Under-19 Championship: England 4-0 Serbia - highlights,"Wed, 22 Jun 2022 20:23:15 GMT",https://www.bbc.co.uk/sport/av/football/61904632,https://www.bbc.co.uk/sport/av/football/61904632?at_medium=RSS&at_campaign=KARANGA,Watch highlights of England's 4-0 win against Serbia at the European Under-19 Championship in Slovakia.,0,0
Ex-Yorkshire chairman criticises ECB racism probe,"Wed, 22 Jun 2022 18:15:30 GMT",https://www.bbc.co.uk/sport/cricket/61901698,https://www.bbc.co.uk/sport/cricket/61901698?at_medium=RSS&at_campaign=KARANGA,"Former Yorkshire chairman Roger Hutton criticises the England and Wales Cricket Board's ""deeply disappointing"" handling of the club's racism scandal.",0,0
Gareth Bale: Wales captain's representatives hold talks with Cardiff City,"Wed, 22 Jun 2022 13:58:07 GMT",https://www.bbc.co.uk/sport/football/61900047,https://www.bbc.co.uk/sport/football/61900047?at_medium=RSS&at_campaign=KARANGA,Cardiff City have held talks with Gareth Bale's representatives as they step up their efforts to sign the out-of-contract Wales captain.,0,0
Serena Williams & Ons Jabeur through to Eastbourne doubles semi-final,"Wed, 22 Jun 2022 19:46:33 GMT",https://www.bbc.co.uk/sport/av/tennis/61903640,https://www.bbc.co.uk/sport/av/tennis/61903640?at_medium=RSS&at_campaign=KARANGA,"Watch the best bits as Serena Williams reaches the semi-final of the women's doubles at Eastbourne, on her return to tennis, alongside playing partner Ons Jabeur.",1,1
Rail strike: When is it and which trains are running?,"Wed, 22 Jun 2022 17:01:13 GMT",https://www.bbc.co.uk/news/business-61634959,https://www.bbc.co.uk/news/business-61634959?at_medium=RSS&at_campaign=KARANGA,Railway workers are on strike over pay and conditions.,1,1
How have passengers coped so far?,"Tue, 21 Jun 2022 23:05:44 GMT",https://www.bbc.co.uk/news/business-61883770,https://www.bbc.co.uk/news/business-61883770?at_medium=RSS&at_campaign=KARANGA,"As services ground to a halt, figures suggest commuters turned to bikes, taxis or decided to work from home.",1,1
Glastonbury Festival welcomes back crowds as fans deal with travel disruption,"Wed, 22 Jun 2022 11:07:12 GMT",https://www.bbc.co.uk/news/entertainment-arts-61879547,https://www.bbc.co.uk/news/entertainment-arts-61879547?at_medium=RSS&at_campaign=KARANGA,"Worthy Farm will welcome more than 200,000 festival-goers, but some have had to change their plans.",1,1
Rail strikes: 'Working from home just isn't an option',"Tue, 21 Jun 2022 16:18:53 GMT",https://www.bbc.co.uk/news/business-61879183,https://www.bbc.co.uk/news/business-61879183?at_medium=RSS&at_campaign=KARANGA,"Despite the rise in working from home in the pandemic, nearly half of workers in Britain commute each day.",1,1
Capitol riot hearing: Trump election challenge 'a murder-suicide pact',"Fri, 24 Jun 2022 02:09:34 GMT",https://www.bbc.co.uk/news/world-us-canada-61918350,https://www.bbc.co.uk/news/world-us-canada-61918350?at_medium=RSS&at_campaign=KARANGA,The Capitol riot panel hears of an explosive Oval Office showdown with Trump and justice department lawyers.,1,1
Supreme Court ruling expands US gun rights,"Fri, 24 Jun 2022 02:31:42 GMT",https://www.bbc.co.uk/news/world-us-canada-61915237,https://www.bbc.co.uk/news/world-us-canada-61915237?at_medium=RSS&at_campaign=KARANGA,The major decision by the highest court is expected to allow more people to carry guns legally.,1,1
Bodies of Dom Phillips and Bruno Pereira returned to families,"Fri, 24 Jun 2022 00:10:58 GMT",https://www.bbc.co.uk/news/world-latin-america-61919244,https://www.bbc.co.uk/news/world-latin-america-61919244?at_medium=RSS&at_campaign=KARANGA,The men were killed in Brazil's Amazon earlier this month while returning from an expedition.,0,0
Train strikes: Why haven't they caused more disruption?,"Thu, 23 Jun 2022 23:01:53 GMT",https://www.bbc.co.uk/news/business-61857007,https://www.bbc.co.uk/news/business-61857007?at_medium=RSS&at_campaign=KARANGA,The post-pandemic shift to working from home means disruption caused by the strikes has been more limited.,1,1
EU awards Ukraine and Moldova candidate status,"Thu, 23 Jun 2022 19:48:45 GMT",https://www.bbc.co.uk/news/world-europe-61891467,https://www.bbc.co.uk/news/world-europe-61891467?at_medium=RSS&at_campaign=KARANGA,"President Zelensky calls it a ""unique and historical moment... Ukraine's future is within the EU"".",1,1
Netflix cuts 300 more jobs after subscriptions fall,"Thu, 23 Jun 2022 19:57:32 GMT",https://www.bbc.co.uk/news/business-61914167,https://www.bbc.co.uk/news/business-61914167?at_medium=RSS&at_campaign=KARANGA,In April the streaming giant reported its first subscriber loss in more than a decade.,0,0
UK red kite success story sees birds sent to Spain,"Fri, 24 Jun 2022 00:01:54 GMT",https://www.bbc.co.uk/news/science-environment-61903943,https://www.bbc.co.uk/news/science-environment-61903943?at_medium=RSS&at_campaign=KARANGA,The once near-extinct birds of prey are being flown abroad to help rescue dwindling Spanish populations.,1,1
Afghanistan earthquake: Survivors struggle for food and shelter amidst cholera fears,"Thu, 23 Jun 2022 21:34:34 GMT",https://www.bbc.co.uk/news/world-asia-61918430,https://www.bbc.co.uk/news/world-asia-61918430?at_medium=RSS&at_campaign=KARANGA,"Secunder Kermani reports from Paktika, Afghanistan, where one survivor says he lost 20 relatives.",0,0
"More rail strikes extremely likely, says union boss","Thu, 23 Jun 2022 20:38:05 GMT",https://www.bbc.co.uk/news/uk-61906531,https://www.bbc.co.uk/news/uk-61906531?at_medium=RSS&at_campaign=KARANGA,"Travellers are facing another day of disruption on the second day of strikes, as half the network closes.",0,0
Davidstow Cathedral City cheese firm pollution fine,"Thu, 23 Jun 2022 19:01:19 GMT",https://www.bbc.co.uk/news/uk-england-cornwall-61914566,https://www.bbc.co.uk/news/uk-england-cornwall-61914566?at_medium=RSS&at_campaign=KARANGA,Cathedral City manufacturer Dairy Crest has admitted polluting the local area over five years.,0,0
French Banksy: Eight guilty in theft of Bataclan mural,"Thu, 23 Jun 2022 18:35:57 GMT",https://www.bbc.co.uk/news/world-europe-61916736,https://www.bbc.co.uk/news/world-europe-61916736?at_medium=RSS&at_campaign=KARANGA,The men all receive four year sentences after the mural was stolen from a door at the concert hall.,1,1
Newspaper headlines: BA staff to strike and Boris's Rwanda 'rebuke',"Thu, 23 Jun 2022 23:22:51 GMT",https://www.bbc.co.uk/news/blogs-the-papers-61918768,https://www.bbc.co.uk/news/blogs-the-papers-61918768?at_medium=RSS&at_campaign=KARANGA,The papers lead with airport staff voting to strike and the PM meeting Prince Charles in Rwanda.,1,1
Quiz of the week: What's the biggest freshwater fish?,"Thu, 23 Jun 2022 13:32:23 GMT",https://www.bbc.co.uk/news/world-61904742,https://www.bbc.co.uk/news/world-61904742?at_medium=RSS&at_campaign=KARANGA,How closely have you been paying attention to what's been going on over the past seven days?,0,0
World's lowest parachute jump attempt,"Thu, 23 Jun 2022 23:10:36 GMT",https://www.bbc.co.uk/news/uk-61909617,https://www.bbc.co.uk/news/uk-61909617?at_medium=RSS&at_campaign=KARANGA,"Former paratrooper, John Bream, jumped from 85 ft (26m) in order to claim the title.",0,0
Tower block safety: Disabled man carried to flat after lifts broke down,"Thu, 23 Jun 2022 23:11:48 GMT",https://www.bbc.co.uk/news/uk-england-london-61913607,https://www.bbc.co.uk/news/uk-england-london-61913607?at_medium=RSS&at_campaign=KARANGA,Adam Gabsi had to be carried up six floors to his flat after the lifts in his tower block broke down.,0,0
Florida nabs largest python ever found in state,"Thu, 23 Jun 2022 18:12:08 GMT",https://www.bbc.co.uk/news/world-us-canada-61916694,https://www.bbc.co.uk/news/world-us-canada-61916694?at_medium=RSS&at_campaign=KARANGA,The female python was nearly 18ft long (5m) - and was pregnant with an astonishing 122 eggs.,1,1
Five planets to line up in rare planetary conjunction,"Thu, 23 Jun 2022 14:02:57 GMT",https://www.bbc.co.uk/news/science-environment-61910977,https://www.bbc.co.uk/news/science-environment-61910977?at_medium=RSS&at_campaign=KARANGA,The conjunction will last until Monday and won't be seen again until 2040.,1,1
Anita Alvarez: Coach saves US swimmer who fainted during competition,"Thu, 23 Jun 2022 22:08:15 GMT",https://www.bbc.co.uk/news/world-europe-61918678,https://www.bbc.co.uk/news/world-europe-61918678?at_medium=RSS&at_campaign=KARANGA,Artistic swimmer Anita Alvarez was rescued from the bottom of the pool at the world championships.,0,0
Paul McCartney's Glastonbury warm-up gig instant sell-out,"Thu, 23 Jun 2022 19:27:39 GMT",https://www.bbc.co.uk/news/uk-england-somerset-61918132,https://www.bbc.co.uk/news/uk-england-somerset-61918132?at_medium=RSS&at_campaign=KARANGA,Tickets to see the former Beatle at the Cheese and Grain in Frome on Friday sold out within minutes.,0,0
Duke and Duchess of Cambridge's first official portrait released,"Thu, 23 Jun 2022 15:21:31 GMT",https://www.bbc.co.uk/news/uk-61907696,https://www.bbc.co.uk/news/uk-61907696?at_medium=RSS&at_campaign=KARANGA,"The artist says he wanted to portray the couple as elegant and relaxed in the painting, now on public display.",1,1
Islanders save lost luggage couple's wedding,"Thu, 23 Jun 2022 09:50:46 GMT",https://www.bbc.co.uk/news/uk-scotland-highlands-islands-61908520,https://www.bbc.co.uk/news/uk-scotland-highlands-islands-61908520?at_medium=RSS&at_campaign=KARANGA,An American couple's luggage - including the bride's dress - disappeared en-route to Scotland.,1,1
'Remarkable!' - watch Nicholls' bizarre Test dismissal,"Thu, 23 Jun 2022 15:10:28 GMT",https://www.bbc.co.uk/sport/av/cricket/61910478,https://www.bbc.co.uk/sport/av/cricket/61910478?at_medium=RSS&at_campaign=KARANGA,Watch the moment New Zealand's Henry Nicholls is bizarrely dismissed after his shot deflects off team-mate Daryl Mitchell's bat and into the hands of Alex Lees on the first day of the third Test at Headingley.,0,0
Stockport police inspector pauses council meeting to chase shoplifter,"Thu, 23 Jun 2022 11:19:07 GMT",https://www.bbc.co.uk/news/uk-england-manchester-61872320,https://www.bbc.co.uk/news/uk-england-manchester-61872320?at_medium=RSS&at_campaign=KARANGA,"When a suspected thief ran past a council meeting, a police inspector set off in hot pursuit.",1,1
Vincent Chin: The murder that sparked a civil rights movement,"Thu, 23 Jun 2022 09:04:35 GMT",https://www.bbc.co.uk/news/stories-61873425,https://www.bbc.co.uk/news/stories-61873425?at_medium=RSS&at_campaign=KARANGA,'Vincent Chin would be alive today if he were not Asian'.,1,1
Timed Out - magazine issues final print edition after 54 years,"Thu, 23 Jun 2022 13:14:33 GMT",https://www.bbc.co.uk/news/uk-england-london-61907597,https://www.bbc.co.uk/news/uk-england-london-61907597?at_medium=RSS&at_campaign=KARANGA,The listings magazine was first launched as a newsletter by Tony Elliott on the King's Road in 1968.,1,1
Stuart Broad and Mollie King announce pregnancy,"Thu, 23 Jun 2022 08:01:01 GMT",https://www.bbc.co.uk/news/uk-england-nottinghamshire-61907034,https://www.bbc.co.uk/news/uk-england-nottinghamshire-61907034?at_medium=RSS&at_campaign=KARANGA,The England star and BBC Radio 1 broadcaster shared their news on Instagram.,0,0
Katie Price: The rise and fall of a glamour model,"Thu, 23 Jun 2022 23:49:42 GMT",https://www.bbc.co.uk/news/entertainment-arts-61813593,https://www.bbc.co.uk/news/entertainment-arts-61813593?at_medium=RSS&at_campaign=KARANGA,"The 44-year-old is due to be sentenced on Friday, after admitting breaching a restraining order.",1,1
Will my summer holiday flights be cancelled?,"Thu, 23 Jun 2022 14:01:58 GMT",https://www.bbc.co.uk/news/61660238,https://www.bbc.co.uk/news/61660238?at_medium=RSS&at_campaign=KARANGA,"Aviation workers across Europe have voted to strike this summer, which could cause more disruption.",0,0
Tangshan and Xuzhou: Fury and questions over China's treatment of women,"Thu, 23 Jun 2022 23:51:04 GMT",https://www.bbc.co.uk/news/world-asia-china-61906803,https://www.bbc.co.uk/news/world-asia-china-61906803?at_medium=RSS&at_campaign=KARANGA,Two prominent cases of abuse have ignited a debate about misogyny among the country's young women.,1,1
US immigration: 'They'd rather die than return to Nicaragua',"Thu, 23 Jun 2022 23:51:41 GMT",https://www.bbc.co.uk/news/world-us-canada-61735603,https://www.bbc.co.uk/news/world-us-canada-61735603?at_medium=RSS&at_campaign=KARANGA,A record number of Nicaraguans are heading to the US as conditions worsen at home.,1,1
Polio: What is it and how does it spread?,"Thu, 23 Jun 2022 12:32:20 GMT",https://www.bbc.co.uk/news/health-61900915,https://www.bbc.co.uk/news/health-61900915?at_medium=RSS&at_campaign=KARANGA,What is polio and how can you protect yourself from it?,0,0
The small seaport crucial for Europe's energy future,"Thu, 23 Jun 2022 23:12:50 GMT",https://www.bbc.co.uk/news/business-61798753,https://www.bbc.co.uk/news/business-61798753?at_medium=RSS&at_campaign=KARANGA,As neighbour Germany takes a step closer to gas rationing a Polish seaside resort prepares to help.,1,1
Afghanistan quake: Gyan clinic with five beds for 500 injured patients,"Thu, 23 Jun 2022 13:02:16 GMT",https://www.bbc.co.uk/news/world-asia-61912715,https://www.bbc.co.uk/news/world-asia-61912715?at_medium=RSS&at_campaign=KARANGA,"A worker at the only health clinic in Gyan in Paktika province, tells the BBC how they were overwhelmed.",1,1
Ukraine war round-up: A harrowing trial and EU breakthrough,"Thu, 23 Jun 2022 19:08:37 GMT",https://www.bbc.co.uk/news/world-europe-61915319,https://www.bbc.co.uk/news/world-europe-61915319?at_medium=RSS&at_campaign=KARANGA,A Russian soldier is tried in his absence for rape and Ukraine moves closer to EU membership.,0,0
El Sistema: How a Venezuelan music scheme changed Raploch,"Thu, 23 Jun 2022 16:05:00 GMT",https://www.bbc.co.uk/news/entertainment-arts-61900376,https://www.bbc.co.uk/news/entertainment-arts-61900376?at_medium=RSS&at_campaign=KARANGA,Did music really change lives on one of Scotland's most deprived estates?,1,1
England v New Zealand: Has Jack Leach's luck finally turned?,"Thu, 23 Jun 2022 20:19:51 GMT",https://www.bbc.co.uk/sport/cricket/61918053,https://www.bbc.co.uk/sport/cricket/61918053?at_medium=RSS&at_campaign=KARANGA,"After a tough couple of years, England spinner Jack Leach enjoyed some long overdue fortune on the opening day of the third Test.",0,0
Belgium 4-1 Northern Ireland: Red Flames make most of red card to win Euro 2022 warm-up,"Thu, 23 Jun 2022 19:56:50 GMT",https://www.bbc.co.uk/sport/football/61918023,https://www.bbc.co.uk/sport/football/61918023?at_medium=RSS&at_campaign=KARANGA,Belgium capitalise on Jackie Burns' red card with 21 minutes to play as Northern Ireland lose their sole Euro 2022 warm-up 4-1 in Lier.,0,0
Wimbledon qualifying: Bernabe Zapata Miralles kisses camera in celebration,"Thu, 23 Jun 2022 16:10:10 GMT",https://www.bbc.co.uk/sport/av/tennis/61915131,https://www.bbc.co.uk/sport/av/tennis/61915131?at_medium=RSS&at_campaign=KARANGA,Bernabe Zapata Miralles celebrates wining a set point by kissing the camera in his Wimbledon qualifier against Salvatore Caruso.,1,1
Nick Pope: Newcastle United sign England goalkeeper from Burnley for an undisclosed fee,"Thu, 23 Jun 2022 18:58:06 GMT",https://www.bbc.co.uk/sport/football/61917622,https://www.bbc.co.uk/sport/football/61917622?at_medium=RSS&at_campaign=KARANGA,Newcastle United sign England goalkeeper Nick Pope from relegated Burnley for an undisclosed fee.,1,1
Eastbourne: Jack Draper beats Ryan Peniston to reach semi-finals,"Thu, 23 Jun 2022 15:51:20 GMT",https://www.bbc.co.uk/sport/tennis/61900991,https://www.bbc.co.uk/sport/tennis/61900991?at_medium=RSS&at_campaign=KARANGA,Britain's Jack Draper reaches his first ATP Tour semi-final with victory over compatriot Ryan Peniston at Eastbourne.,0,0
BBC launches first Green Sport Awards to celebrate sustainability,"Thu, 23 Jun 2022 16:00:05 GMT",https://www.bbc.co.uk/sport/61912411,https://www.bbc.co.uk/sport/61912411?at_medium=RSS&at_campaign=KARANGA,The BBC is launching its first Green Sport Awards - to celebrate individuals and organisations contributing to a more sustainable future.,1,1
Super League: St Helens 42-12 Leeds Rhinos,"Thu, 23 Jun 2022 21:25:59 GMT",https://www.bbc.co.uk/sport/rugby-league/61881809,https://www.bbc.co.uk/sport/rugby-league/61881809?at_medium=RSS&at_campaign=KARANGA,Super League leaders St Helens move six points clear after overcoming spirited Leeds Rhinos at the Totally Wicked Stadium.,1,1
By-election: Wakefield's particularly interesting ballot,"Tue, 21 Jun 2022 04:57:25 GMT",https://www.bbc.co.uk/news/uk-england-leeds-61866333,https://www.bbc.co.uk/news/uk-england-leeds-61866333?at_medium=RSS&at_campaign=KARANGA,BBC Yorkshire's political editor looks at the background to the district's upcoming ballot.,0,0
Tiverton and Honiton: Can the Lib Dems turn a true-blue seat yellow?,"Sun, 19 Jun 2022 00:56:18 GMT",https://www.bbc.co.uk/news/uk-politics-61841318,https://www.bbc.co.uk/news/uk-politics-61841318?at_medium=RSS&at_campaign=KARANGA,"Deep in once-safe Conservative territory, the main parties are fighting a by-election in very different ways.",0,0
Tiverton and Honiton by-election: What do voters think?,"Mon, 20 Jun 2022 15:50:30 GMT",https://www.bbc.co.uk/news/uk-england-devon-61870027,https://www.bbc.co.uk/news/uk-england-devon-61870027?at_medium=RSS&at_campaign=KARANGA,BBC News has been to speak to people in Tiverton and Honiton ahead of a by-election on Thursday.,0,0
Roe v Wade: Abortion clinics start to close after Supreme Court ruling,"Sat, 25 Jun 2022 00:22:02 GMT",https://www.bbc.co.uk/news/world-us-canada-61933814,https://www.bbc.co.uk/news/world-us-canada-61933814?at_medium=RSS&at_campaign=KARANGA,"After the Supreme Court removed the constitutional right to abortion, some states have outlawed it.",1,1
